,KeywordID,KeywordLabel,DateKeywordCreated,YearKeywordCreated,TotalNumberUsed,TotalNumberIntervieweeUsing,number_of_possible_interview
2063,25517,"Nowe Miasto (Plonsk, Warsaw, Poland)",1998-11-10,1998.0,1,1,
2064,15586,Jewish religious text desecration,1997-04-01,1997.0,6,6,
2065,39392,transfer from Andrzejów (Poland : Concentration Camp),2001-07-25,2001.0,2,2,
2066,16983,transfer to Dresden (Germany : Concentration Camp),1997-12-21,1997.0,1,1,
2067,52595,transfer barter,2003-02-05,2003.0,2,2,
2068,66483,attitudes toward the Yishuv,2004-10-04,2004.0,1,1,
2069,30193,Mongolian soldiers,2000-02-03,2000.0,3,3,
2070,12637,"Częstochowa (Kielce, Poland)",1996-09-26,1996.0,4,3,
2071,46225,war-related experience testimony-sharing willingness,2002-07-19,2002.0,1,1,
2072,38642,"Krupp von Bohlen und Halbach, Alfried",2001-06-06,2001.0,3,3,
2073,16370,transfer from Mittelbau-Dora (Germany : Concentration Camp),1997-11-12,1997.0,2,2,
2074,15429,fine arts,1997-03-25,1997.0,12,11,
2075,31663,liberation-related psychological reactions,2000-04-28,2000.0,15,15,
2076,13622,"Moravská Ostrava (Moravia-Silesia, Czechoslovakia)",1996-11-05,1996.0,1,1,
2077,46929,intelligence operatives,2002-08-06,2002.0,1,1,
2078,16440,prison suicide attempts,1997-11-17,1997.0,1,1,
2079,14634,Federal Republic of Germany 1949 (May 23) - 2003 (January 1),1997-01-07,1997.0,39,5,
2080,13842,ghetto Jewish religious observances,1996-11-14,1996.0,4,4,
2081,13128,Latvia 1941 (June 22) - 1944 (October 12),1996-10-17,1996.0,1,1,
2082,19852,transfer from Riga-Spilwe (Latvia : Concentration Camp),1998-04-20,1998.0,1,1,
2083,28903,transfer to Riga-Spliwe (Latvia : Concentration Camp),1999-10-29,1999.0,3,2,
2084,15632,forced march time awareness,1997-04-04,1997.0,7,7,
2085,30933,"Michaľany (Trebišov, Slovakia, Czechoslovakia)",2000-03-17,2000.0,1,1,
2086,22229,"Schuschnigg, Kurt von",1998-07-20,1998.0,2,1,
2087,16919,"deportation from Oświęcim (Kraków, Poland)",1997-12-16,1997.0,5,5,
2088,17252,hiding-related betrayals,1998-03-19,1998.0,2,2,
2089,47299,transfer from (u)Panki (Poland : Concentration Camp),2002-08-16,2002.0,1,1,
2090,14209,Greece 1941 (April 6) - 1943 ( September 7),1996-12-06,1996.0,11,3,
2091,18638,deportation from Ostrowiec (Poland),1998-04-02,1998.0,1,1,
2092,18816,transfer from Hamburg-Langenhorn (Germany : Concentration Camp),1998-04-03,1998.0,1,1,
2093,35893,"Pohl, Oswald",2000-12-13,2000.0,2,2,
2094,63154,transfer to (u)Fritzburg (Germany : Concentration Camp),2004-06-16,2004.0,1,1,
2095,16991,transfer to Feldafing (Germany : Concentration Camp),1997-12-21,1997.0,3,3,
2096,21217,Ger Hasidism,1998-06-08,1998.0,1,1,
2097,43835,Russian prisoners of war,2002-04-03,2002.0,6,6,
2098,20798,Berlin-Neukölln (Germany : Concentration Camp),1998-05-22,1998.0,4,3,
2099,15414,attitudes toward the Soviet Union and/or Soviets,1997-03-25,1997.0,7,6,
2100,33692,deportation from Starina (Czechoslovakia),2000-08-24,2000.0,1,1,
2101,16084,"deportation to Uzhorod (Podkarpatska Rus, Czechoslovakia : Ghetto)",1997-07-18,1997.0,2,2,
2102,25058,Starina (Czechoslovakia),1998-10-29,1998.0,1,1,
2103,15536,displaced persons-Allied armed forces relations,1997-03-31,1997.0,4,4,
2104,27542,Philips (firm),1999-07-13,1999.0,2,2,
2105,41451,forced sterilization,2001-12-19,2001.0,8,5,
2106,64496,miscarriages,2004-08-02,2004.0,6,5,
2107,16419,prison food,1997-11-17,1997.0,1,1,
2108,58023,prison liberation,2003-09-03,2003.0,1,1,
2109,20727,"transfer from Zabłocie (Cracow, Poland : Concentration Camp)",1998-05-20,1998.0,1,1,
2110,7850,"Zabłocie (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,4,1,1.0
2111,7985,"Berehovo (Podkarpatska Rus, Czechoslovakia : Ghetto)",1995-12-08,1995.0,22,9,
2112,12573,"Berehovo (Podkarpatska Rus, Czechoslovakia)",1996-09-26,1996.0,22,9,
2113,34721,"Nizní Remety (Podkarpatska Rus, Czechoslovakia)",2000-10-11,2000.0,1,1,
2114,34746,Hochweiler (Germany : Concentration Camp),2000-10-13,2000.0,13,3,
2115,54040,Hochweiler (Germany),2003-03-18,2003.0,13,3,
2116,7691,Mühlhausen (Germany : Concentration Camp),1995-12-08,1995.0,4,4,
2117,35765,"Mühlhausen (Saxony, Prussia, Germany)",2000-12-06,2000.0,4,4,
2118,3685,Russian (language),1995-12-08,1995.0,2,2,2.0
2119,15420,attitudes toward Czechoslovakia and/or Czechoslovaks,1997-03-25,1997.0,6,6,
2120,34344,civil maintenance forced labor,2000-09-22,2000.0,7,7,
2121,32695,gas chambers (stills),2000-07-14,2000.0,4,3,
2122,40424,"Schwientochlowitz (Śląsk, Poland : Concentration Camp)",2001-11-15,2001.0,22,2,
2123,45418,"Swietochlowice (Śląsk, Poland)",2002-06-06,2002.0,22,2,
2124,40425,transfer to Schwientochlowitz (Poland : Concentration Camp),2001-11-15,2001.0,3,3,
2125,31191,"deportation from Reghin (Transylvania, Romania : Ghetto)",2000-03-28,2000.0,2,1,
2126,25983,transfer from Meuselwitz (Germany : Concentration Camp),1998-11-24,1998.0,1,1,
2127,41531,transfer from (u)Neuruppin (Germany : Concentration Camp),2001-12-21,2001.0,1,1,
2128,27913,transfer to Niederorschel (Germany : Concentration Camp),1999-08-16,1999.0,4,4,
2129,23815,Horneburg (Germany : Concentration Camp),1998-09-25,1998.0,15,3,
2130,37433,France 1940 (May 10) - 1944 (August 25),2001-03-14,2001.0,5,1,
2131,15114,Jewish prayers,1997-03-05,1997.0,9,9,
2132,26470,"Kaltenbrunner, Ernst",1999-03-05,1999.0,1,1,
2133,30761,mass graves (stills),2000-03-07,2000.0,3,3,
2134,66136,forced march Jewish prayers,2004-09-23,2004.0,1,1,
2135,14858,"Tacovo (Podkarpatska Rus, Czechoslovakia : Ghetto)",1997-01-27,1997.0,11,3,
2136,12910,"Tacovo (Podkarpatska Rus, Czechoslovakia)",1996-09-26,1996.0,12,4,
2137,37954,transfer to Hannover-Limmer (Germany : Concentration Camp),2001-05-06,2001.0,1,1,
2138,26521,ethnic identity,1999-03-15,1999.0,2,2,
2139,12844,Radom (Poland)(generic),1996-09-26,1996.0,1,1,
2140,16005,1948 documents and artifacts (stills),1997-07-11,1997.0,3,3,
2141,41969,naturalization and immigration-related documents (stills),2002-01-16,2002.0,3,3,
2142,16591,flight discussions,1997-12-04,1997.0,2,2,
2143,15811,siblings' occupations,1997-06-20,1997.0,2,2,
2144,15758,Union of South Africa 1945 (May 8) - 1961 (May 30),1997-06-09,1997.0,1,1,
2145,19276,deportation from Sekernice (Czechoslovakia : Ghetto),1998-04-08,1998.0,3,3,
2146,20139,transfer to Neustadt O.S. (Germany : Concentration Camp),1998-04-29,1998.0,1,1,
2147,30137,transfer to Krakau (Poland : Concentration Camp)(generic),2000-01-28,2000.0,3,3,
2148,42900,Jewish cemeteries,2002-02-25,2002.0,3,3,
2149,7606,"Budy (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,52,10,10.0
2150,54981,Italian kapos,2003-04-11,2003.0,3,2,
2151,38865,attitudes toward Greece and/or Greeks,2001-06-21,2001.0,2,2,
2152,53271,Greek refugees,2003-02-27,2003.0,1,1,
2153,14347,Soviet concentration camps (generic),1996-12-12,1996.0,2,2,
2154,14215,Greece 1945 (May 8) - 1949 (August 29),1996-12-06,1996.0,4,1,
2155,15122,Jewish religious objects,1997-03-06,1997.0,5,5,
2156,16636,migration from Italy,1997-12-08,1997.0,4,4,
2157,22810,migration to British Mandate Palestine,1998-08-25,1998.0,6,6,
2158,63387,"Rakers, Bernhard",2004-06-24,2004.0,3,2,
2159,33156,"Ćmielów (Kielce, Poland)",2000-07-31,2000.0,4,1,
2160,33686,"deportation from Cmielow (Kielce, Poland)",2000-08-23,2000.0,1,1,
2161,33988,transfer from Hamburg-Sasel (Germany : Concentration Camp),2000-09-07,2000.0,3,3,
2162,38924,battlefield cleanup forced labor,2001-06-26,2001.0,2,2,
2163,34357,Czechoslovakia 1941 (June 22) - 1944 (March 18),2000-09-25,2000.0,23,3,
2164,21331,ghetto corpses,1998-06-10,1998.0,1,1,
2165,50775,transfer Jewish prayers,2002-12-05,2002.0,6,6,
2166,14830,hiding-related psychological reactions,1997-01-22,1997.0,2,2,
2167,12158,Polish armed forces,1996-05-03,1996.0,1,1,1.0
2168,26502,"Chrzanów (Kraków, Poland)",1999-03-15,1999.0,7,4,
2169,10893,lost property recovery,1996-01-31,1996.0,2,2,2.0
2170,16006,1949 documents and artifacts (stills),1997-07-11,1997.0,2,2,
2171,15901,1952 photographs (stills),1997-07-10,1997.0,3,3,
2172,7740,Feldafing (Germany : Concentration Camp),1995-12-08,1995.0,1,1,1.0
2173,18904,Feldafing (Germany),1998-04-05,1998.0,1,1,
2174,7796,"Holleischen (Bohemia, Czechoslovakia : Concentration Camp)",1995-12-08,1995.0,1,1,1.0
2175,27294,"Holýšov (Stříbro, Bohemia, Czechoslovakia)",1999-06-24,1999.0,1,1,
2176,15945,1996 photographs (stills),1997-07-10,1997.0,2,2,
2177,45121,Slovak camp guards,2002-05-24,2002.0,8,8,
2178,30194,war-related experience psychological reactions,2000-02-03,2000.0,4,4,
2179,32816,Újpest (Hungary : Ghetto),2000-07-19,2000.0,18,2,
2180,13418,Újpest (Hungary),1996-10-31,1996.0,18,2,
2181,12886,"Slutsk (Belorussia, USSR)",1996-09-26,1996.0,1,1,
2182,57872,transfer to Bremen-Oberheide (Germany: Concentration Camp),2003-08-18,2003.0,3,3,
2183,15423,attitudes toward France and/or the French,1997-03-25,1997.0,2,2,
2184,29158,French camp guards,1999-11-12,1999.0,2,2,
2185,42097,Romanian camp personnel,2002-01-24,2002.0,1,1,
2186,57652,postwar aid giver-aid recipient reunions (stills),2003-08-06,2003.0,1,1,
2187,43747,"""Righteous Among the Nations""",2002-03-26,2002.0,2,2,
2188,57651,aid giver-aid recipient reunions,2003-08-06,2003.0,2,2,
2189,17006,transfer to Golleschau (Poland : Concentration Camp),1997-12-22,1997.0,5,5,
2190,20445,"deportation from Tarnów (Kraków, Poland : Ghetto)",1998-05-11,1998.0,1,1,
2191,12527,Estonia 1944,1996-09-12,1996.0,28,2,
2192,14298,Latvian camp guards,1996-12-10,1996.0,3,3,
2193,16767,"transfer to Thorn (Torun, Pomorze, Poland : Concentration Camp)",1997-12-14,1997.0,4,4,
2194,4930,refugees,1995-12-08,1995.0,2,1,1.0
2195,20742,deportation from Novi Sad (Yugoslavia),1998-05-20,1998.0,1,1,
2196,13298,Yugoslavia 1944,1996-10-24,1996.0,5,2,
2197,22223,"Koretz, Zvi",1998-07-19,1998.0,5,4,
2198,3944,wives,1995-12-08,1995.0,4,3,
2199,37028,Slovak soldiers,2001-02-19,2001.0,1,1,
2200,73501,Volksdeutsche soldiers,2005-07-13,2005.0,1,1,
2201,16097,deportation from Warsaw (Poland: Ghetto),1997-07-18,1997.0,2,2,
2202,16139,deportation to Majdanek (Poland : Concentration Camp),1997-07-21,1997.0,1,1,
2203,21915,transfer to St. Georgen (Austria : Concentration Camp),1998-07-07,1998.0,2,2,
2204,17036,migration to Australia,1997-12-22,1997.0,4,4,
2205,7673,Hessisch Lichtenau (Germany : Concentration Camp),1995-12-08,1995.0,2,2,
2206,28638,Hessisch Lichtenau (Germany),1999-10-14,1999.0,2,2,
2207,20204,ghetto external contact,1998-04-30,1998.0,4,4,
2208,12414,Nazism,1996-07-23,1996.0,4,4,4.0
2209,7984,(PIQ) Ukraine,1995-12-08,1995.0,2,2,2.0
2210,7759,Kaufbeuren (Germany : Concentration Camp),1995-12-08,1995.0,28,2,
2211,16478,deportation executions,1997-11-19,1997.0,1,1,
2212,40285,transfer to Gleiwitz IV (Germany : Concentration Camp),2001-11-11,2001.0,7,6,
2213,7810,Breslau-Hundsfeld (Germany : Concentration Camp),1995-12-08,1995.0,7,6,6.0
2214,16954,transfer from Breslau-Hundsfeld (Germany : Concentration Camp),1997-12-17,1997.0,4,4,
2215,11704,Merzdorf (Germany : Concentration Camp),1996-02-15,1996.0,4,3,
2216,19758,"Pustkow-Lager A (Kraków, Poland : Concentration Camp)",1998-04-14,1998.0,1,1,
2217,14256,Romania 1941,1996-12-09,1996.0,1,1,
2218,16898,deportation from Zawiercie (Poland : Ghetto),1997-12-16,1997.0,7,7,
2219,20803,transfer from Leipzig (Germany : Concentration Camp),1998-05-22,1998.0,1,1,
2220,8125,"Zawiercie (Kielce, Poland : Ghetto)",1995-12-08,1995.0,3,3,3.0
2221,17390,"Zawiercie (Kielce, Poland)",1998-03-26,1998.0,4,4,
2222,29498,collaborator treatment,1999-12-08,1999.0,7,7,
2223,4671,civilian labor conscription,1995-12-08,1995.0,6,5,5.0
2224,41596,transfer to Bochum (Germany : Concentration Camp),2002-01-03,2002.0,3,2,
2225,15936,1987 photographs (stills),1997-07-10,1997.0,9,6,
2226,15635,Danzig (FC) 1942,1997-04-04,1997.0,7,1,
2227,36336,"Reichman, Renée",2001-01-12,2001.0,1,1,
2228,16456,forced march humiliation,1997-11-19,1997.0,2,2,
2229,26216,Weiden (Germany)(generic),1999-01-06,1999.0,2,2,
2230,15196,hiding-related housing conditions,1997-03-11,1997.0,1,1,
2231,11476,Markstädt (Germany : Concentration Camp),1996-02-08,1996.0,4,3,3.0
2232,61817,deportation to Poprad (Czechoslovakia : Concentration Camp),2004-04-21,2004.0,1,1,
2233,43543,"Poprad (Slovakia, Czechoslovakia : Concentration Camp)",2002-03-18,2002.0,1,1,
2234,25688,"Poprad (Slovakia, Czechoslovakia)",1998-11-16,1998.0,1,1,
2235,61634,transfer from Poprad (Czechoslovakia : Concentration Camp),2004-04-16,2004.0,2,2,
2236,12958,"Žilina (Slovakia, Czechoslovakia)",1996-09-26,1996.0,8,3,
2237,27808,transfer to Libau (Latvia : Concentration Camp)(generic),1999-08-01,1999.0,2,2,
2238,37829,transfer from Pürschkau (Germany : Concentration Camp),2001-04-23,2001.0,1,1,
2239,22386,Gebhardsdorf (Germany : Concentration Camp),1998-08-06,1998.0,1,1,
2240,36959,Gebhardsdorf (Germany),2001-02-14,2001.0,1,1,
2241,17052,transfer to Peterswaldau (Germany : Concentration Camp),1997-12-23,1997.0,14,13,
2242,14758,Sátoraljaújhely (Hungary : Ghetto),1997-01-16,1997.0,21,6,
2243,12872,Sátoraljaújhely (Hungary),1996-09-26,1996.0,21,6,
2244,67285,Nazi political persecution awareness,2004-10-28,2004.0,1,1,
2245,32514,transfer to Grusbach (Czechoslovakia : Concentration Camp),2000-07-05,2000.0,1,1,
2246,7793,"Freiberg (Saxony, Germany : Concentration Camp)",1995-12-08,1995.0,4,4,4.0
2247,46736,"Freiberg (Saxony, Germany)",2002-08-02,2002.0,4,4,
2248,7825,Görlitz (Germany : Concentration Camp),1995-12-08,1995.0,18,5,
2249,55571,"Görlitz (Görlitz, Lower Silesia, Prussia, Germany)",2003-05-06,2003.0,18,5,
2250,17365,Ahlem (Germany : Concentration Camp),1998-03-26,1998.0,3,1,
2251,17832,Ahlem (Germany),1998-03-30,1998.0,3,1,
2252,17355,transfer to Ahlem (Germany : Concentration Camp),1998-03-25,1998.0,4,4,
2253,7471,Czechoslovakia 1918 (November 11) - 1938 (September 29),1995-12-08,1995.0,2,2,2.0
2254,29826,hiding preparations,2000-01-06,2000.0,3,3,
2255,26202,transfer to Hessental (Germany : Concentration Camp),1999-01-06,1999.0,1,1,
2256,17032,transfer to Leitmeritz (Czechoslovakia : Concentration Camp),1997-12-22,1997.0,1,1,
2257,20076,"Grünberg (Lower Silesia, Prussia, Germany)",1998-04-28,1998.0,1,1,
2258,11437,Grünberg in Schlesien (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
2259,15073,ghetto food acquisition,1997-02-24,1997.0,7,7,
2260,43015,deportation from Viseul-de-Jos (Romania),2002-02-28,2002.0,1,1,
2261,14302,Jewish ritual leaders and functionaries,1996-12-10,1996.0,4,4,
2262,30710,Czech civilian laborers,2000-03-03,2000.0,3,2,
2263,19689,Hamburg-Sasel (Germany : Concentration Camp),1998-04-13,1998.0,7,4,
2264,72902,Slovak camp personnel,2005-06-23,2005.0,5,5,
2265,41503,ghettos (stills),2001-12-21,2001.0,2,2,
2266,21148,transfer from Ludwigsdorf (Germany : Concentration Camp),1998-06-03,1998.0,3,1,
2267,21383,Allach (Germany),1998-06-11,1998.0,1,1,
2268,11429,Gogolin (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
2269,64696,Gogolin (Germany),2004-08-06,2004.0,1,1,
2270,7832,Ludwigsdorf (Germany : Concentration Camp),1995-12-08,1995.0,1,1,1.0
2271,51202,"Ludwigsdorf (Glatz, Breslau, Lower Silesia, Prussia, Germany)",2002-12-18,2002.0,1,1,
2272,7726,München-Allach (Germany : Concentration Camp),1995-12-08,1995.0,1,1,1.0
2273,11519,Rattwitz (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
2274,15218,refugee camp diseases,1997-03-12,1997.0,1,1,
2275,12806,"Nuremberg (Middle Franconia, Bavaria, Germany)",1996-09-26,1996.0,7,5,
2276,7773,Nürnberg (Germany : Concentration Camp),1995-12-08,1995.0,5,4,4.0
2277,13046,France 1944 (June 6) - 1945 (May 7),1996-10-14,1996.0,13,4,
2278,7571,Natzweiler (France : Concentration Camp),1995-12-08,1995.0,1,1,1.0
2279,75500,Natzwiller (France),2005-09-29,2005.0,1,1,
2280,26755,transfer from Natzweiler (France : Concentration Camp),1999-04-26,1999.0,1,1,
2281,26754,transfer to Natzweiler (France : Concentration Camp),1999-04-26,1999.0,2,2,
2282,16452,ghetto brutal treatment,1997-11-19,1997.0,8,8,
2283,15182,camp racial medical experiments,1997-03-10,1997.0,6,5,
2284,34002,Prussia (Germany : State),2000-09-08,2000.0,1,1,
2285,23757,Boizenburg (Germany : Concentration Camp),1998-09-24,1998.0,3,3,
2286,26944,Stuttgart (Germany : Concentration Camp)(generic),1999-05-20,1999.0,3,2,
2287,16104,deportation from Radom (Poland: Ghetto),1997-07-18,1997.0,5,4,
2288,16825,deportation to Pionki (Poland : Concentration Camp),1997-12-15,1997.0,3,2,
2289,8087,"Radom (Kielce, Poland : Ghetto)",1995-12-08,1995.0,9,3,3.0
2290,27677,transfer to Pionki (Poland : Concentration Camp),1999-07-22,1999.0,1,1,
2291,16813,transfer from Wittenberge (Germany : Concentration Camp),1997-12-14,1997.0,3,3,
2292,16066,Allied propaganda,1997-07-16,1997.0,3,3,
2293,14443,Békéscsaba (Hungary : Ghetto),1996-12-19,1996.0,1,1,
2294,12567,Békéscsaba (Hungary),1996-09-26,1996.0,1,1,
2295,16672,Aliyah Bet,1997-12-08,1997.0,3,2,
2296,16650,migration from the Netherlands,1997-12-08,1997.0,1,1,
2297,45593,"Wunsch, Franz",2002-06-12,2002.0,17,8,
2298,18762,transfer from Langenbielau I (Germany : Concentration Camp),1998-04-02,1998.0,4,4,
2299,73287,Yugoslav camp personnel,2005-07-06,2005.0,1,1,
2300,26804,"Selo Slatina (Podkarpatska Rus, Czechoslovakia : Ghetto)",1999-05-03,1999.0,13,6,
2301,29301,"Selo Slatina (Podkarpatska Rus, Czechoslovakia)",1999-12-01,1999.0,14,7,
2302,45220,Russian units,2002-05-31,2002.0,1,1,
2303,57008,Ukrainian prisoners of war,2003-07-09,2003.0,2,2,
2304,10674,Yahrzeit,1996-01-16,1996.0,5,5,
2305,16467,transfer from München-Allach (Germany : Concentration Camp),1997-11-19,1997.0,1,1,
2306,15998,1941 documents and artifacts (stills),1997-07-11,1997.0,1,1,
2307,35955,"Fábián, Béla",2000-12-15,2000.0,1,1,
2308,14236,Poland 1948 (December 21) - 1956 (June 27),1996-12-09,1996.0,3,1,
2309,18956,Salzwedel (Germany : Concentration Camp),1998-04-06,1998.0,13,4,
2310,8508,"Salzwedel (Saxony, Prussia, Germany)",1995-12-08,1995.0,13,4,
2311,14363,underground publications,1996-12-12,1996.0,2,2,
2312,7604,"Bobrek (Kraków, Poland : Concentration Camp)",1995-12-08,1995.0,7,3,3.0
2313,71271,"Bobrek (Kraków, Poland)",2005-04-13,2005.0,7,3,
2314,19688,transfer to Bobrek (Poland : Concentration Camp),1998-04-13,1998.0,3,3,
2315,17227,transfer from Bobrek (Poland : Concentration Camp),1998-03-12,1998.0,2,2,
2316,7633,Altenburg (Germany : Concentration Camp)(generic),1995-12-08,1995.0,4,4,4.0
2317,50486,"Altenburg (Thuringia, Germany)",2002-11-27,2002.0,4,4,
2318,13834,Jewish army chaplains,1996-11-12,1996.0,1,1,
2319,16871,transfer from Altenburg (Germany : Concentration Camp),1997-12-16,1997.0,3,3,
2320,65917,deportation from Nyírbátor (Hungary : Ghetto),2004-09-15,2004.0,1,1,
2321,15371,Yugoslav resistance fighters,1997-03-21,1997.0,2,2,
2322,15145,foster mothers,1997-03-07,1997.0,2,1,
2323,5707,Hugo Schneider AG (HASAG),1995-12-08,1995.0,1,1,1.0
2324,9408,infestations,1995-12-08,1995.0,3,3,3.0
2325,7852,"Budzyn (Lublin, Poland : Concentration Camp)",1995-12-08,1995.0,3,2,
2326,15698,"Krasnik (Lublin, Poland)",1997-05-12,1997.0,3,2,
2327,78478,"(u)Hrabovce (Snina, Slovakia, Czechoslovakia)",2008-10-09,2008.0,1,1,
2328,78479,"deportation from (u)Hrabovce (Snina, Slovakia, Czechoslovaki",2008-10-09,2008.0,1,1,
2329,7818,Erlenbusch (Germany : Concentration Camp),1995-12-08,1995.0,1,1,1.0
2330,16986,transfer to Erlenbusch (Germany : Concentration Camp),1997-12-21,1997.0,4,4,
2331,14268,Jewish property attacks,1996-12-09,1996.0,1,1,
2332,15537,refugee-local population relations,1997-03-31,1997.0,3,3,
2333,72113,Jewish camp personnel,2005-05-19,2005.0,13,9,
2334,12599,"Brno (Moravia-Silesia, Czechoslovakia)",1996-09-26,1996.0,2,2,
2335,16541,transfer to prisons,1997-11-25,1997.0,3,3,
2336,41012,Vienna (Austria : Autonomous City/District),2001-12-05,2001.0,1,1,
2337,14620,USSR 1945 (May 7) - 1991 (December 24),1997-01-06,1997.0,36,5,
2338,29117,military decorations,1999-11-10,1999.0,1,1,
2339,16358,Jewish identity exposure methods,1997-11-07,1997.0,4,4,
2340,14322,tallitot,1996-12-11,1996.0,5,5,
2341,55960,transfer to Kaltwasser (Germany : Concentration Camp),2003-05-28,2003.0,3,3,
2342,22310,British prisoners,1998-08-03,1998.0,4,4,
2343,26975,transfer from Kreising (Poland : Concentration Camp),1999-05-24,1999.0,2,2,
2344,8439,"New York (New York, USA)",1995-12-08,1995.0,6,3,3.0
2345,26583,Levente,1999-03-25,1999.0,1,1,
2346,16408,prison cultural activities,1997-11-14,1997.0,1,1,
2347,21939,trial participants,1998-07-08,1998.0,3,3,
2348,27464,"Mühldorf (Bavaria, Germany)",1999-07-07,1999.0,8,6,
2349,7768,Mühldorf (Germany : Concentration Camp),1995-12-08,1995.0,8,6,
