,KeywordID,KeywordLabel,test_stat,p_value,Czechoslovakia (historical),Austria-Hungary (historical),Netherlands,Hungary,Poland,Russia,Romania,France,Italy,Greece,Germany,Ottoman Empire (historical),Belgium,Austria,Union of Soviet Socialist Republics (historical),Lithuania,Danzig (Free City Territory) (historical),Yugoslavia (historical),Sweden,Peru,Bulgaria,Tunisia,Australia,United States of America,Palestine (historical),Algeria,United Kingdom,Switzerland,Turkey,Brazil,Argentina,Morocco
614,15468,transfer environmental conditions,46.23478909,0.038546558,0.874248927,0.589012048,0,1.461524664,0.65236189,2.249447853,0.769889764,2.494285714,0,3.804513619,1.074461538,0,0,0,0,0,37.60615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,15168,secretarial forced labor,69.03328758,0.00010219,1.049098712,4.712096386,1.293333333,0.182690583,0.65236189,0.374907975,0.192472441,0,0,0.951128405,3.223384615,0,0,1.9096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,9646,musical recitals,73.50061871,2.62E-05,0.777110157,1.308915663,2.874074074,0.405979073,0.65236189,1.249693252,0.855433071,4.157142857,7.242666667,4.227237354,1.193846154,0,0,2.121875,0,0,0,0,0,0,38.8,0,0,0,0,0,0,0,0,0,0,0
407,14747,German police and security forces,88.00484721,2.30E-07,0.437124464,0,0,0.913452915,0.65236189,0,0.962362205,18.70714286,0,0,0,0,0,19.096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,16450,transfer brutal treatment,117.129823,6.19E-12,1.311373391,0,0,0,0.65236189,1.874539877,0.962362205,12.47142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.01538462,0,0,0,0,0,0
996,16805,transfer to Warschau (Poland : Concentration Camp),133.7104317,1.02E-14,0.728540773,2.454216867,0,0,0.65236189,0.624846626,0.962362205,0,0,14.26692607,0,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,22648,busses,201.7070284,6.24E-27,0,2.945060241,0,0,0.65236189,7.498159509,0,0,0,0,0,0,0,0,0,0,188.0307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,8991,camp doctors,212.0828721,7.15E-29,1.049098712,1.374361446,4.311111111,0.730762332,0.65236189,0.999754601,1.026519685,0.831428571,0,0,1.432615385,4.656,5.432,2.54625,0,0,0,1.358,0,0,23.28,0,0,0,0,0,162.96,0,0,0,0,0
78,11740,early personal aspirations,377.4006986,3.60E-61,0.582832618,0,0,1.21793722,0.65236189,0,0.641574803,4.157142857,0,6.340856031,1.790769231,0,0,0,0,0,0,0,0,0,116.4,0,0,0,0,125.3538462,0,0,0,0,0,0
424,14915,migration policies,2462.857943,0,0.874248927,0,0,1.82690583,0.65236189,0,0,0,0,0,0,0,0,19.096875,0,0,0,0,0,0,0,0,0,0,0,0,2444.4,0,0,0,0,0
2032,4043,LagerÃ_lteste,140.1630414,7.93E-16,1.160507425,1.4334364,0.572271386,1.293384658,0.635042547,0.331776969,1.36263675,0,1.442123894,0.841706553,1.426276378,0,0,1.689988938,4.005899705,0,0,0.901327434,0,0,15.45132743,0,0,0,0,0,0,0,0,108.159292,0,0
2,10061,adaptation methods,59.48345493,0.001552034,0.485693848,0.818072289,0,0.507473842,0.634240726,1.041411043,1.871259843,8.660714286,4.526666667,1.321011673,2.238461538,0,0,2.65234375,12.57407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,15580,shoe importance,52.54111186,0.009190766,1.150327536,0.775015853,0,0.801274487,0.629471999,1.644333226,0.675341898,3.281954887,0,2.502969486,1.413765182,0,7.147368421,3.350328947,0,0,0,1.786842105,0,0,30.63157895,0,0,0,0,0,0,0,0,0,0,0
85,11789,loved ones' togetherness decisions,34.05838693,0.322595327,0.924686365,1.415894347,2.487179487,1.580976199,0.627271048,0.360488438,2.035766202,0,0,0,0.516568047,0,0,1.836237981,0,0,18.07988166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,15212,camp menstruation,55.3117695,0.004623874,1.479158538,0.669331873,2.612794613,1.014947683,0.626003833,0.284021194,1.409520401,1.88961039,1.646060606,1.200919703,0.813986014,0,2.057575758,0,0,3.248803828,0,0,0,0,0,0,0,0,7.715909091,0,0,0,0,0,0,0
1440,25539,transfer preparations,66.85602574,0.000194684,1.938193376,1.389179359,0.610062893,0.51704882,0.615435745,0.353686769,1.089466647,0,1.537358491,0.448645474,0.50682148,0,0,1.801591981,0,0,0,0,0,0,16.47169811,0,0,0,14.41273585,0,0,0,0,0,0,0
513,15187,camp family interactions,132.8028787,1.46E-14,1.390850566,0.994435926,1.25974026,1.304932735,0.614236844,0.38951478,1.262319256,1.376716141,0.634909091,1.420516449,0.523276723,1.814025974,1.587272727,0.868039773,0,0.835406699,2.441958042,0.661363636,0,0,2.267532468,0,0,0,1.984090909,4.883916084,0,0,0,0,0,0
71,11672,loved ones' final contacts,140.4213435,7.15E-16,1.369819001,0.615263282,1.080779944,1.399440399,0.613292863,0.391616966,1.541387932,0.607938719,1.36178273,1.39092594,0.710820656,0.97270195,1.134818942,0.797919568,0,0,2.618812942,0.851114206,0,0,2.431754875,0,0,0,4.255571031,2.618812942,0,0,0,0,0,0
1876,3594,Passover,69.53341559,8.80E-05,0.819608369,2.760993976,4.041666667,0,0.611589271,2.343174847,1.202952756,0,0,2.972276265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75961538,0,0,0,0,0,0
277,13945,prisoner hair cutting forced labor,1582.789327,0,0.546405579,0,4.041666667,0,0.611589271,3.51476227,0,3.897321429,0,11.88910506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.875,0,0,0,763.875,0
1857,34965,childhood perceptions,54.76949906,0.00530257,2.428469242,0,0,1.014947683,0.604038787,0,0.356430446,0,0,0,1.98974359,0,0,0,0,0,34.82051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,12045,age deceptions,51.32181626,0.012305659,1.704510487,0.277835872,1.626834382,1.378796853,0.59492122,0.11789559,1.392096271,1.568733154,0,0.598193965,1.013642961,0,0,0.60053066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,16172,transfer from Gross Rosen (Germany : Concentration Camp),9.965830224,0.999878735,0.794771752,1.338663746,5.878787879,0.830411741,0.593056263,3.408254322,0.874874732,0,0,0,2.441958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,29080,transfer to BirnbÃ_umel (Germany : Concentration Camp),16.87402729,0.981509683,0.397385876,4.015991238,5.878787879,2.491235222,0.593056263,0,0.874874732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,12497,Austria 1944,22.25816526,0.87473705,1.722005462,0.892442497,1.95959596,1.107215654,0.593056263,0,1.749749463,0,0,0,0,10.58181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,25452,warnings,149.367164,1.97E-17,1.61446666,1.026153394,0.901277584,0.82751832,0.579624675,0.522519826,1.207144229,1.303633649,1.703414634,0.994210876,0.655159475,0,0,1.663490854,0,0,3.275797373,1.064634146,0,0,18.25087108,0,0,0,0,3.275797373,0,0,0,42.58536585,0,0
2023,40274,danger misconceptions,12.40663566,0.998815649,1.285660187,0,0,1.074650488,0.575613432,2.205341032,2.264381658,0,0,0,0,0,0,5.616727941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,14918,Czech prisoners,36.35102029,0.233416176,1.414226206,1.082742736,0.950980392,1.34331311,0.575613432,0.551335258,1.415238536,0.917016807,0,0,0.790045249,0,0,1.404181985,0,0,0,1.497794118,0,0,25.67647059,0,0,0,0,0,0,0,0,0,0,0
438,14987,Slovak kapos,22.03963813,0.881763468,2.110256031,2.031076028,2.229885057,0.944951291,0.562380939,0,0,2.150246305,0,0,0,0,0,3.292564655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,17216,psychological distress prevention,16.80017831,0.982143988,1.373819742,1.682891566,0,0.782959641,0.559167334,0.535582822,1.37480315,1.781632653,0,1.358754864,0.767472527,9.977142857,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,12377,camp cultural activities,91.42301314,7.13E-08,1.134310317,1.025179198,4.092827004,1.387523415,0.557397817,0.474567058,0.669999003,2.762658228,4.12556962,2.10693001,1.19006816,2.210126582,2.578481013,1.208662975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.78481013,0,0,0
855,16454,humiliation,5.398617833,0.999999925,1.457081545,0,0,1.522421525,0.543634908,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,26717,identity concealment (aid giving),6.330870836,0.999999427,1.457081545,2.454216867,0,0,0.543634908,0,3.207874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,12594,Breslau (Germany),6.666163752,0.999998909,1.457081545,0,0,0,0.543634908,3.124233129,1.603937008,0,0,0,4.476923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,14295,Hungarian camp guards,7.193719486,0.999997217,2.185622318,0,0,3.044843049,0.543634908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,3778,stepmothers,7.691043986,0.999993768,0.728540773,0,0,1.522421525,0.543634908,0,3.207874016,0,0,0,4.476923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,15941,1992 photographs (stills),10.11700479,0.99985713,1.457081545,0,0,0,0.543634908,3.124233129,1.603937008,0,0,7.926070039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,15086,camp begging,10.98240513,0.999657103,1.457081545,0,0,1.522421525,0.543634908,0,1.603937008,10.39285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,29223,persecuted group insignia (stills),12.76342001,0.998437681,3.642703863,0,0,0,0.543634908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,15233,deportation sanitary conditions,13.70967276,0.996920486,1.092811159,1.227108434,0,2.283632287,0.543634908,0,0.801968504,0,0,3.963035019,0,0,0,0,0,0,0,8.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,14802,documents and artifacts (stills),13.8568023,0.996600899,1.457081545,0,0,1.522421525,0.543634908,0,0,10.39285714,0,0,4.476923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,16482,arrests,15.5832945,0.990383653,0,2.454216867,0,0,0.543634908,6.248466258,1.603937008,0,0,0,4.476923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,22379,transfer to Langenbielau I (Germany : Concentration Camp),16.31423547,0.985912089,0.728540773,0,0,1.522421525,0.543634908,0,1.603937008,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,16544,migration from Poland,18.70514555,0.959653271,0.364270386,2.454216867,5.388888889,3.044843049,0.543634908,1.562116564,0,5.196428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,26771,prisoner uniforms artifacts (stills),21.42057871,0.90037051,0,2.454216867,0,1.522421525,0.543634908,6.248466258,0,10.39285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,26772,military and police uniforms photographs (stills),25.10747237,0.762889419,0.728540773,0,0,1.522421525,0.543634908,0,0,10.39285714,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,38840,perpetrator deceptions,50.84622247,0.013764419,1.665236052,1.665361446,0,0.924327354,0.543634908,0.446319018,1.317519685,0,0.97,1.13229572,0.63956044,2.078571429,0,0.568359375,0,0,0,0.60625,0,0,0,0,0,0,0,5.596153846,0,0,0,0,0,0
1953,38750,transfer to Reichenbach (Germany : Concentration Camp),92.32254466,5.22E-08,1.214234621,0,17.96296296,0.507473842,0.543634908,0,0.534645669,0,0,0,2.984615385,0,0,0,0,0,0,5.658333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,25392,forced march stealing,97.21322811,9.37E-09,0,0,21.55555556,0.761210762,0.543634908,1.562116564,0.801968504,0,0,0,2.238461538,0,0,7.95703125,0,0,0,8.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,14992,French kapos,116.6408641,7.45E-12,1.457081545,0,0,1.522421525,0.543634908,0,0,10.39285714,0,0,0,0,0,0,0,107.2105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,14586,France 1945 (May 8) - 2000 (January 1),160.5350818,2.07E-19,0,0,0,0,0.543634908,0,0,31.17857143,0,0,4.476923077,0,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,15183,camp sterilization medical experiments,280.7036463,5.04E-42,0.145708155,2.945060241,23.71111111,0,0.543634908,0,0.320787402,2.078571429,0,6.340856031,0.895384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,15116,camp Jewish prayers,29.2313772,0.557184229,1.235351745,0.800288109,0.702898551,0.893595243,0.531816758,1.83378901,1.882882574,1.355590062,0,1.033835222,0.583946488,3.795652174,0,1.037873641,0,6.991990847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,14379,camp childbearing,44.29967653,0.057462231,1.379023605,1.577710843,0,1.033071749,0.524219376,0.223159509,1.718503937,0.742346939,0,1.13229572,1.119230769,0,0,1.705078125,0,0,0,1.81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,9911,Jewish religious observances,11.74465192,0.999315279,1.223948498,1.178024096,0,2.192286996,0.521889512,0,1.539779528,2.494285714,0,1.902256809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10489,family life,12.10951025,0.999068605,1.681247937,1.132715477,0,1.405312177,0.501816838,0,0.740278619,0,0,3.658186172,0,0,0,7.344951923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,15894,1945 photographs (stills),12.87169783,0.998304732,1.008748762,1.132715477,0,0,0.501816838,2.883907504,2.220835857,0,0,0,4.132544379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,37029,transfer diseases,12.94198326,0.998213469,1.681247937,3.398146432,0,2.107968265,0.501816838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,43482,homosexual kapos,13.65937698,0.997023885,2.017497524,2.265430955,0,0,0.501816838,0,0.740278619,0,0,0,4.132544379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,7473,Czechoslovakia 1939 (March 15) - 1945 (May 9),22.46288854,0.867939941,1.84937273,2.831788693,2.487179487,0,0.501816838,1.441953752,0,0,0,1.829093086,1.033136095,0,0,3.672475962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,15576,loved ones' contacts,56.41883374,0.003483321,1.431292491,1.628905001,0.572271386,1.374221199,0.490714696,0.414721212,0.851647969,0.551833123,0,1.683413106,1.426276378,3.090265487,1.802654867,1.689988938,0,2.846297159,0,0.901327434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,16978,transfer to Christianstadt (Germany : Concentration Camp),18.42480147,0.963838107,2.404184549,1.47253012,0,0,0.489271417,0.937269939,0.481181102,0,0,0,1.343076923,0,0,4.77421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,26168,Roma kapos,19.78259908,0.940350876,0.874248927,1.47253012,0,0.913452915,0.489271417,0,3.368267717,0,0,0,1.343076923,0,0,0,0,0,0,5.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,7337,Panstwowe Muzeum Auschwitz-Birkenau,21.34888226,0.90240084,0.655686695,0.73626506,3.233333333,1.370179372,0.489271417,0.937269939,0.962362205,6.235714286,0,2.377821012,4.029230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,15124,camp Jewish religious objects,43.94275827,0.061712405,1.529935622,0,0,1.82690583,0.489271417,0,1.443543307,3.117857143,0,0,0,0,0,4.77421875,0,32.16315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,3226,German (language),97.94354581,7.22E-09,0.971387697,0.545381526,2.395061728,0.338315894,0.483231029,1.388548057,0.356430446,2.30952381,6.035555556,10.56809339,1.98974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.82051282,0,0,0,0,0,0
1997,3982,Block 10 (Auschwitz I),565.4399802,1.82E-99,0.397385876,1.338663746,25.86666667,0.498247044,0.474445011,0.681650864,0,1.133766234,0,4.32331093,1.465174825,6.349090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,3715,Shavuot,6.140641949,0.99999961,2.497854077,0,0,1.304932735,0.465972778,0,1.37480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,23126,child roundups and deportations,8.427546461,0.999981694,1.873390558,0,0,0,0.465972778,0,2.749606299,0,0,0,3.837362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,26781,fine arts (stills),9.66087361,0.999913827,1.248927039,2.103614458,0,1.304932735,0.465972778,0,1.37480315,8.908163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,4083,selections,10.491614,0.999788623,1.561158798,1.051807229,0,0.652466368,0.465972778,0,2.062204724,4.454081633,0,3.39688716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,42020,daily services forced labor,10.83674568,0.999701976,1.873390558,0,0,3.914798206,0.465972778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,15780,games,13.20044859,0.997841804,0.936695279,2.103614458,0,0.652466368,0.465972778,1.338957055,1.37480315,0,0,0,3.837362637,0,0,6.8203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,15331,attitudes toward bystanders,13.67831918,0.996985285,2.497854077,0,0,1.304932735,0.465972778,0,0,8.908163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,9225,factories,14.51789941,0.99481082,1.873390558,0,0,0,0.465972778,2.67791411,0,8.908163265,0,0,3.837362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,17038,transfer to MÃ_hldorf (Germany : Concentration Camp),14.74066223,0.994058811,0.624463519,2.103614458,0,3.914798206,0.465972778,0,0,0,0,6.793774319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,14013,British Mandate Palestine 1945 (May 8) - 1948 (May 13),16.72950548,0.982735294,0.624463519,0,9.238095238,1.304932735,0.465972778,5.355828221,1.37480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,9005,camp uprisings,17.51833143,0.975222342,1.873390558,2.103614458,0,0,0.465972778,2.67791411,0,0,0,0,0,0,0,13.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,14291,Jehovah's Witness prisoners,18.02900046,0.969198728,1.873390558,6.310843373,0,0,0.465972778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,9028,child labor,21.36108077,0.902057227,1.248927039,0,0,3.914798206,0.465972778,0,0,0,0,0,0,0,0,13.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,12146,British armed forces,28.74214586,0.582660707,0.624463519,0,0,0,0.465972778,5.355828221,1.37480315,8.908163265,0,0,0,0,0,13.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,28803,Europe 1945,31.05839535,0.463272521,1.248927039,0,0,1.304932735,0.465972778,2.67791411,2.062204724,0,0,0,0,24.94285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,15836,transfer from prisons,37.9013257,0.1835052,0,2.103614458,18.47619048,1.304932735,0.465972778,2.67791411,1.37480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,9237,fathers,41.83755853,0.092591503,1.248927039,2.103614458,18.47619048,0,0.465972778,0,0,0,0,6.793774319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,65562,burnings,53.83235808,0.006699571,1.561158798,0,9.238095238,0,0.465972778,1.338957055,0.687401575,0,0,6.793774319,0,24.94285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,17195,attitudes toward Israel and/or Israelis,67.99105664,0.000139355,0.624463519,0,0,1.304932735,0.465972778,2.67791411,1.37480315,0,0,0,3.837362637,0,0,0,64.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,15430,performing arts,82.80873528,1.32E-06,0.936695279,1.051807229,4.619047619,1.957399103,0.465972778,0,0.687401575,0,0,6.793774319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.15384615,0,0,0,0,0,0
1964,39336,maps (stills),302.6939434,2.51E-46,0,0,0,0,0.465972778,0,0,26.7244898,0,6.793774319,3.837362637,0,0,0,0,0,0,0,0,0,0,0,0,0,218.25,0,0,0,0,0,0,0
1112,17215,physical hygiene maintenance,889.6522162,5.04E-167,1.248927039,1.051807229,0,1.957399103,0.465972778,0,0.687401575,4.454081633,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0,0,0,0,0,0,0,0
250,13832,Roman Catholic clergy and monastics,1811.549213,0,0,4.207228916,0,0,0.465972778,0,0,8.908163265,0,0,3.837362637,49.88571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0
1248,20200,camp covert communications,51.80106336,0.010980635,1.544506438,0.981686747,2.155555556,1.522421525,0.456653323,0.624846626,0.962362205,0.415714286,2.1728,1.268171206,0.716307692,2.328,0,1.273125,0,4.288421053,0,0,0,0,11.64,0,0,0,0,0,0,0,0,0,0,0
1097,17146,waterway maintenance forced labor,38.37517408,0.16992294,0.904395442,2.031076028,4.459770115,0.314983764,0.449904751,1.292786122,1.659245181,2.150246305,0,3.27975312,0.926259947,0,0,0,0,22.1814882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,31040,infanticide,32.51014064,0.392343054,0.99346469,0.669331873,0,1.245617611,0.444792197,0,4.374373658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,15455,deportation family interactions,17.61010334,0.974210728,1.165665236,0,0,1.21793722,0.434907926,0,3.207874016,0,0,0,1.790769231,0,0,0,0,0,0,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,16472,transfer from Stutthof (Danzig (FC) : Concentration Camp),21.66297367,0.893314383,2.622746781,0,0,0,0.434907926,2.499386503,0,0,0,0,3.581538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,15604,language skills,124.270367,4.04E-13,0.80139485,1.717951807,3.233333333,0.913452915,0.434907926,0.624846626,0.320787402,4.157142857,2.716,7.133463035,1.790769231,0,6.79,0,0,0,0,0,0,0,29.1,0,0,0,0,15.66923077,0,0,0,0,0,0
2019,40238,Slovak prisoner functionaries,24.41565218,0.793223309,2.185622318,0.775015853,0,0.961529384,0.429185454,0,1.519519271,1.640977444,0,0,0,0,0,2.512746711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,15095,Czechoslovak prisoners,38.40524935,0.169086803,1.93662737,1.118377307,0,1.156269512,0.412887272,0.237283529,1.461816007,0,0,1.203960006,0.340019474,0,5.156962025,0,0,0,0,1.289240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,27010,Yugoslav prisoners,9.229597393,0.999948229,1.639216738,0,0,1.141816143,0.407726181,0,2.405905512,0,0,5.944552529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,28379,creative works (stills),9.311545743,0.999942823,1.639216738,1.840662651,0,1.141816143,0.407726181,0,1.202952756,7.794642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,3241,grandfathers,11.43404498,0.999479137,2.185622318,0,0,3.42544843,0.407726181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,15144,grandparents,12.8687376,0.998308489,2.185622318,0,0,1.712724215,0.407726181,0,1.804429134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,10718,Jewish dietary laws,13.47185035,0.997384509,1.639216738,0,4.041666667,1.712724215,0.407726181,0,2.405905512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,57958,elderly prisoners,13.70700318,0.996926048,1.639216738,0,8.083333333,1.141816143,0.407726181,0,1.202952756,0,0,5.944552529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,15176,underground construction forced labor,13.85464973,0.996605763,1.639216738,0,0,0,0.407726181,4.686349693,1.202952756,0,0,5.944552529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,16800,transfer to WÃ_stegiersdorf (Germany : Concentration Camp)(generic),14.33256668,0.995375951,1.092811159,1.840662651,0,1.141816143,0.407726181,0,2.405905512,0,0,0,0,0,0,11.93554688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,4003,disinfection chamber (Auschwitz II-Birkenau),26.45996611,0.69900584,1.092811159,0,0,3.42544843,0.407726181,0,1.202952756,0,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,8341,Kaufering (Germany),27.41914925,0.650965735,1.639216738,3.681325301,0,0,0.407726181,2.343174847,0,0,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,27377,medical forced labor,49.48774693,0.018845805,1.483100858,2.629518072,5.773809524,0.326233184,0.407726181,0.669478528,0.515551181,2.227040816,0,1.69844358,1.918681319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,37287,Dutch kapos,93.01226436,4.11E-08,0,0,16.16666667,0,0.407726181,2.343174847,1.202952756,7.794642857,0,5.944552529,0,0,50.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,19595,World War II documents and artifacts (stills),116.7984975,7.02E-12,0.546405579,0.920331325,4.041666667,0.570908072,0.407726181,1.171587423,0.601476378,3.897321429,0,2.972276265,5.036538462,0,0,5.967773438,0,0,0,0,0,0,0,0,0,0,95.484375,0,0,0,0,0,0,0
212,13144,post-conflict medical problems,19.81700283,0.93964632,1.150327536,2.066708941,2.269005848,1.121784281,0.40057309,0.65773329,1.519519271,2.187969925,0,0.834323162,1.885020243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
